car_id,make,model,year,mileage,price,transmission,fuel_type,condition,seller_rating,num_photos,description_length,days_listed,sold_fast
4726,Hyundai,Elantra,2017,31786,7959.28,Manual,Gas,Fair,4.4,12,498,108,0
4727,Mercedes,C-Class,2023,49298,16021.54,Automatic,Gas,Poor,4.2,6,473,97,0
4728,Mercedes,C-Class,2006,67990,1500.0,Automatic,Gas,Excellent,4.6,15,298,31,1
4729,Honda,Civic,2016,109779,3744.72,Automatic,Hybrid,Excellent,4.1,16,346,70,0
4730,Toyota,Camry,2019,45823,7967.39,Automatic,Gas,Fair,3.9,28,469,100,1
4731,Mercedes,C-Class,2018,35271,12116.32,Automatic,Gas,,4.9,21,537,3,0
4732,Chevrolet,Malibu,2010,25194,1500.0,Automatic,Gas,Good,3.9,7,137,4,1
4733,BMW,X5,2022,79860,22459.5,Automatic,Gas,Good,4.7,13,494,27,0
4734,BMW,X5,2009,137299,1500.0,Automatic,Gas,Good,4.9,28,331,102,1
4735,Ford,F-150,2022,128001,13383.96,Manual,Gas,Good,4.5,10,568,89,0
4736,Ford,F-150,2007,91670,1500.0,Automatic,Gas,Excellent,3.5,3,124,101,1
4737,BMW,X5,2007,87827,1500.0,Automatic,Gas,Good,4.2,7,766,27,0
4738,BMW,X5,2014,165806,4278.39,Automatic,Diesel,Excellent,4.1,32,267,105,0
4739,Nissan,Altima,2023,73075,9422.86,Automatic,Gas,Good,,23,614,100,0
4740,Chevrolet,Malibu,2007,88227,1500.0,Automatic,Hybrid,Poor,4.3,20,389,110,0
4741,Honda,Civic,2016,49391,4464.07,Automatic,Gas,Fair,4.7,15,277,47,1
4742,Ford,F-150,2020,26443,12516.11,Automatic,Gas,Fair,3.9,7,439,60,0
4743,Nissan,Altima,2021,39723,9245.57,Automatic,Gas,Fair,4.1,26,554,36,0
4744,Nissan,Altima,2011,59546,1500.0,Manual,Gas,Good,4.1,28,167,118,0
4745,Honda,Civic,2017,62098,6293.82,Automatic,Gas,Fair,4.9,9,505,46,0
4746,Nissan,Altima,2006,190188,1500.0,Automatic,Gas,Fair,4.0,14,398,61,0
4747,Hyundai,Elantra,2008,62866,1500.0,Automatic,Gas,Fair,3.5,4,486,42,0
4748,Chevrolet,Malibu,2014,121455,1537.29,Automatic,Gas,Good,3.3,15,401,7,0
4749,BMW,X5,2011,46117,1500.0,Automatic,Gas,Excellent,4.4,16,314,30,1
4750,Mercedes,C-Class,2021,49661,22313.11,Automatic,Gas,Excellent,3.7,8,233,50,0
4751,Honda,Civic,2010,26973,1500.0,Automatic,Gas,Excellent,4.6,18,500,116,1
4752,BMW,X5,2023,38353,17633.55,Automatic,Gas,Poor,3.4,12,500,47,0
4753,BMW,X5,2009,82140,1500.0,Automatic,Gas,Good,3.9,31,499,93,0
4754,Toyota,Camry,2014,60146,1500.0,Automatic,Gas,Fair,3.4,29,464,40,0
4755,Hyundai,Elantra,2013,105425,4941.31,Manual,Gas,Good,4.5,13,541,105,1
4756,Honda,Civic,2017,66752,8001.33,Automatic,Gas,Good,4.6,3,610,5,0
4757,Nissan,Altima,2023,48461,11019.08,Automatic,Gas,Excellent,4.4,17,118,70,1
4758,Mercedes,C-Class,2010,217287,1500.0,Manual,Diesel,Excellent,3.5,18,48,58,0
4759,Honda,Civic,2008,56593,1500.0,Automatic,Gas,Good,3.8,12,657,44,1
4760,Nissan,Altima,2007,120306,1500.0,Automatic,Gas,Good,4.3,12,198,71,1
4761,BMW,X5,2007,47064,1500.0,Automatic,Diesel,Excellent,,5,237,103,1
4762,Mercedes,C-Class,2008,91652,1500.0,Automatic,Gas,Fair,4.1,13,356,32,0
4763,Nissan,Altima,2009,104486,1500.0,Automatic,Gas,Good,5.0,13,151,79,0
4764,Chevrolet,Malibu,2012,67852,1500.0,Automatic,Gas,Fair,4.1,18,342,115,1
4765,Nissan,Altima,2020,14578,12005.14,Automatic,Gas,Excellent,3.3,8,257,77,1
4766,Toyota,Camry,2007,60533,1500.0,Automatic,Gas,Good,3.8,32,364,82,0
4767,Hyundai,Elantra,2016,125276,4531.69,Automatic,Gas,Excellent,3.8,11,441,74,0
4768,BMW,X5,2012,82165,1500.0,Automatic,Diesel,Fair,,3,348,40,1
4769,Nissan,Altima,2017,78237,7307.28,Automatic,Gas,Good,5.0,30,340,57,1
4770,Hyundai,Elantra,2008,21303,1500.0,Automatic,Gas,Good,4.6,8,438,11,1
4771,Ford,F-150,2018,38860,8443.51,Automatic,Gas,Fair,4.0,20,556,40,0
4772,Ford,F-150,2018,76635,8669.85,Automatic,Hybrid,Excellent,4.9,27,640,104,1
4773,Hyundai,Elantra,2017,76590,7108.24,Automatic,Gas,Excellent,3.5,15,367,47,1
4774,Hyundai,Elantra,2010,124094,1500.0,Automatic,Gas,Fair,4.8,4,673,2,0
4775,Toyota,Camry,2021,54889,13515.73,Automatic,Gas,Good,4.8,30,531,91,1
4776,Chevrolet,Malibu,2008,76381,1500.0,Automatic,Gas,Excellent,4.1,21,215,52,1
4777,BMW,X5,2012,60465,2440.53,Automatic,Gas,Good,4.9,30,210,118,1
4778,Honda,Civic,2021,33118,13745.21,Automatic,Hybrid,Excellent,3.9,4,313,109,0
4779,Toyota,Camry,2007,15467,1500.0,Manual,Gas,Excellent,3.4,29,616,114,1
4780,Chevrolet,Malibu,2021,77544,11052.67,Manual,Gas,Good,4.8,6,324,108,0
4781,Hyundai,Elantra,2013,66460,1500.0,Manual,Hybrid,Fair,4.1,6,116,72,0
4782,Honda,Civic,2006,41319,1500.0,Manual,Gas,Good,4.6,12,365,49,1
4783,Hyundai,Elantra,2017,22663,7625.69,Automatic,Gas,Good,5.0,19,102,59,0
4784,Hyundai,Elantra,2006,87364,1500.0,Automatic,Gas,Fair,3.8,26,241,38,0
4785,Ford,F-150,2015,51044,6701.59,Automatic,Gas,Good,4.1,18,311,16,1
4786,Ford,F-150,2019,83627,9154.09,Automatic,Gas,Good,5.0,23,422,88,0
4787,Honda,Civic,2015,183217,2346.92,Automatic,Hybrid,Fair,4.6,30,553,87,0
4788,Toyota,Camry,2007,16566,1500.0,Automatic,Gas,Excellent,3.8,10,504,119,1
4789,Ford,F-150,2007,39349,1500.0,Automatic,Gas,Good,3.6,31,223,78,0
4790,BMW,X5,2016,52805,6999.8,Automatic,Gas,Poor,3.9,8,344,27,0
4791,Hyundai,Elantra,2009,143328,1500.0,Automatic,Gas,Poor,3.8,32,411,74,0
4792,Mercedes,C-Class,2011,22430,1500.0,Automatic,Gas,Excellent,4.3,4,360,28,1
4793,Nissan,Altima,2011,191284,1500.0,Manual,Gas,Excellent,4.2,25,359,89,0
4794,Honda,Civic,2017,64959,5292.17,Automatic,Gas,Excellent,4.4,28,141,66,1
4795,Honda,Civic,2013,56522,1980.62,Manual,Gas,Good,3.7,17,227,45,0
4796,Ford,F-150,2017,53165,8997.84,Automatic,Gas,Good,4.2,33,339,33,1
4797,Toyota,Camry,2016,46084,3818.36,Automatic,Gas,Good,3.0,33,0,60,0
4798,Hyundai,Elantra,2017,112293,3967.99,Automatic,Gas,Fair,4.3,27,496,50,0
4799,BMW,X5,2014,31536,9326.69,Automatic,Gas,Good,4.9,25,194,46,1
4800,Toyota,Camry,2005,73662,1500.0,Automatic,Gas,Fair,3.3,13,503,35,0
4801,Chevrolet,Malibu,2012,47547,1500.0,Automatic,Gas,Excellent,4.5,23,489,111,1
4802,Chevrolet,Malibu,2020,37900,14436.19,Automatic,Gas,Excellent,3.8,18,318,41,0
4803,Mercedes,C-Class,2017,282542,9880.69,Manual,Gas,Good,4.7,6,550,58,0
4804,Ford,F-150,2007,76989,1500.0,Automatic,Gas,Excellent,4.3,13,511,77,1
4805,Ford,F-150,2007,86505,1500.0,Automatic,Gas,Good,4.4,16,353,55,1
4806,Ford,F-150,2009,118499,1500.0,Automatic,Gas,Fair,4.2,10,336,5,0
4807,Mercedes,C-Class,2015,25519,11720.12,Automatic,Gas,Excellent,5.0,8,564,5,0
4808,Chevrolet,Malibu,2011,171334,1500.0,Automatic,Gas,Good,4.4,31,434,22,0
4809,Toyota,Camry,2014,13288,3554.58,Automatic,Gas,Good,,34,556,34,1
4810,Mercedes,C-Class,2014,37749,8838.75,Automatic,Gas,Excellent,4.3,23,41,65,1
4811,Mercedes,C-Class,2006,45459,1500.0,Automatic,Gas,Good,4.0,25,414,59,1
4812,Toyota,Camry,2007,84883,1500.0,Automatic,Gas,Fair,4.3,34,163,17,1
4813,Ford,F-150,2012,68270,1500.0,Automatic,Gas,Good,3.9,29,396,51,0
4814,BMW,X5,2015,54171,9424.91,Automatic,Gas,Good,3.8,21,507,49,0
4815,Toyota,Camry,2017,59444,8545.14,Automatic,Gas,Fair,4.3,27,660,9,0
4816,Chevrolet,Malibu,2011,33295,3121.8,Automatic,Gas,Fair,4.2,6,259,74,1
4817,Honda,Civic,2017,24383,7209.91,Automatic,Gas,Excellent,4.8,30,321,15,1
4818,Hyundai,Elantra,2006,92587,1500.0,Automatic,Gas,Good,4.0,6,385,109,0
4819,Honda,Civic,2010,90782,1500.0,Automatic,Gas,Good,3.0,33,253,29,0
4820,Nissan,Altima,2013,154925,1500.0,Automatic,Gas,Good,4.0,26,546,53,0
4821,Nissan,Altima,2006,37271,1500.0,Automatic,Hybrid,Good,3.2,8,389,25,1
4822,Mercedes,C-Class,2022,90734,24214.5,Automatic,Gas,Excellent,4.4,32,418,85,1
4823,Hyundai,Elantra,2020,50502,7845.76,Automatic,Hybrid,Good,3.2,13,493,81,0
4824,Honda,Civic,2016,122306,3022.16,Manual,Gas,Good,3.6,3,389,91,0
4825,BMW,X5,2011,110544,1500.0,Automatic,Gas,Good,4.0,4,277,28,1
4826,Ford,F-150,2011,67963,1500.0,Automatic,Gas,Fair,5.0,11,390,23,0
4827,Chevrolet,Malibu,2021,48838,9520.48,Automatic,Gas,Fair,3.6,18,271,103,1
4828,Nissan,Altima,2017,106570,7902.64,Automatic,Gas,Good,4.2,8,416,100,1
4829,BMW,X5,2015,88268,9405.12,Automatic,Diesel,Good,4.5,25,549,3,0
4830,Chevrolet,Malibu,2010,39709,1500.0,Automatic,Diesel,Good,5.0,29,223,33,1
4831,Chevrolet,Malibu,2018,26992,9741.55,Automatic,Gas,Good,4.7,11,170,71,0
4832,Ford,F-150,2010,50356,1500.0,Automatic,Gas,Poor,4.9,21,407,69,1
4833,Hyundai,Elantra,2010,148634,1500.0,Automatic,Hybrid,Good,4.7,7,284,90,0
4834,Mercedes,C-Class,2006,119120,1500.0,Automatic,Diesel,Excellent,3.5,23,404,17,0
4835,Honda,Civic,2019,30717,8239.58,Automatic,Gas,Good,4.4,12,448,81,0
4836,Ford,F-150,2021,29713,15275.78,Automatic,Gas,Good,4.7,32,78,111,0
4837,BMW,X5,2012,128644,4793.92,Manual,Gas,Good,3.6,9,503,67,0
4838,Mercedes,C-Class,2009,30291,1500.0,Automatic,Gas,Good,3.9,31,224,67,1
4839,BMW,X5,2021,81273,24360.58,Automatic,Gas,Excellent,3.7,4,396,34,1
4840,Mercedes,C-Class,2005,41371,1500.0,Automatic,Gas,Excellent,4.7,22,301,8,1
4841,Hyundai,Elantra,2022,157980,9002.69,Manual,Gas,Good,4.2,29,317,45,0
4842,Nissan,Altima,2019,37712,7835.48,Automatic,Gas,Good,4.0,33,654,60,1
4843,BMW,X5,2009,118897,1500.0,Automatic,Gas,Excellent,,6,447,56,1
4844,Ford,F-150,2011,66897,1500.0,Automatic,Hybrid,Fair,4.2,30,535,70,1
4845,Mercedes,C-Class,2022,69655,21590.7,Automatic,Hybrid,Good,3.9,10,422,101,0
4846,Mercedes,C-Class,2010,18357,1500.0,Automatic,Gas,Fair,4.3,28,493,109,1
4847,Chevrolet,Malibu,2009,15966,1500.0,Automatic,Gas,Excellent,3.5,34,462,22,1
4848,Chevrolet,Malibu,2023,52452,17886.28,Automatic,Gas,Excellent,4.3,5,438,33,1
4849,Toyota,Camry,2014,69434,3155.8,Automatic,Gas,Good,3.9,4,566,50,0
4850,BMW,X5,2019,30481,23147.28,Manual,Gas,,3.5,11,423,71,1
4851,Chevrolet,Malibu,2014,31156,2554.53,Manual,Gas,Fair,3.4,30,742,113,1
4852,Toyota,Camry,2020,83858,13158.2,Automatic,Gas,Excellent,3.5,13,544,104,0
4853,Nissan,Altima,2016,83927,5102.16,Automatic,Gas,,4.1,6,229,83,0
4854,Nissan,Altima,2022,55124,10276.09,Automatic,Gas,Fair,4.3,11,373,112,0
4855,Chevrolet,Malibu,2005,95618,1500.0,Manual,Diesel,Good,4.4,8,459,46,0
4856,BMW,X5,2020,29598,23921.97,Automatic,Gas,Excellent,4.4,3,406,52,1
4857,Mercedes,C-Class,2010,48360,1500.0,Automatic,Gas,Good,3.7,32,503,119,1
4858,Honda,Civic,2007,160930,1500.0,Automatic,Gas,Good,4.8,29,519,74,1
4859,Hyundai,Elantra,2006,62379,1500.0,Automatic,Gas,Excellent,3.9,5,196,87,0
4860,BMW,X5,2006,64588,1500.0,Automatic,Gas,Good,4.5,9,592,66,0
4861,Hyundai,Elantra,2017,238844,2666.36,Automatic,Gas,Fair,4.1,11,325,21,0
4862,Ford,F-150,2013,25858,1500.0,Automatic,Gas,Fair,4.4,10,310,24,1
4863,Nissan,Altima,2020,96554,9811.54,Automatic,Diesel,Excellent,4.1,30,310,48,1
4864,Chevrolet,Malibu,2009,162493,1500.0,Automatic,Gas,Excellent,4.4,23,521,13,0
4865,Chevrolet,Malibu,2011,49270,1500.0,Manual,Gas,Excellent,4.2,30,359,64,1
4866,Hyundai,Elantra,2017,100285,7679.17,Automatic,Gas,Good,4.7,15,300,5,0
4867,Mercedes,C-Class,2017,33216,15292.23,Automatic,Gas,Good,3.7,26,336,18,0
4868,Hyundai,Elantra,2011,39654,1500.0,Manual,Gas,Fair,3.1,20,130,116,0
4869,Ford,F-150,2014,75431,2027.98,Automatic,Hybrid,Good,3.6,21,273,75,0
4870,Mercedes,C-Class,2019,96677,17394.27,Automatic,Gas,Excellent,4.8,26,214,37,1
4871,Ford,F-150,2010,117308,1500.0,Automatic,Gas,Good,4.1,11,359,54,0
4872,Honda,Civic,2009,153549,1500.0,Automatic,Diesel,Excellent,4.3,28,499,32,0
4873,Nissan,Altima,2006,57499,1500.0,Automatic,Gas,Excellent,3.6,26,483,28,0
4874,Chevrolet,Malibu,2019,122536,7607.51,Automatic,Gas,Excellent,4.2,22,588,86,0
4875,Chevrolet,Malibu,2020,48757,14548.67,Automatic,Gas,Excellent,3.6,31,555,45,0
4876,Honda,Civic,2023,102873,14554.64,Automatic,Gas,Good,3.7,8,320,28,0
4877,Toyota,Camry,2013,67811,1500.0,Automatic,Gas,Good,4.0,29,402,65,1
4878,Nissan,Altima,2023,78229,11568.1,Automatic,Gas,Excellent,4.5,23,395,70,0
4879,Mercedes,C-Class,2011,77196,1500.0,Automatic,Gas,Poor,4.5,14,77,75,0
4880,Honda,Civic,2008,22860,1500.0,Manual,Gas,Good,4.5,33,217,42,1
4881,Mercedes,C-Class,2007,30501,1500.0,Automatic,Gas,Excellent,3.2,6,374,33,0
4882,Hyundai,Elantra,2015,63673,2523.19,Automatic,Gas,Excellent,4.2,11,374,16,1
4883,BMW,X5,2005,21755,1500.0,Automatic,Gas,Good,,12,476,13,1
4884,Chevrolet,Malibu,2010,98590,1500.0,Automatic,Hybrid,Poor,3.3,5,469,21,0
4885,Mercedes,C-Class,2015,101005,7831.37,Automatic,Gas,Good,4.2,19,134,59,1
4886,Ford,F-150,2005,72860,1500.0,Automatic,Gas,Fair,4.0,31,477,112,1
4887,Mercedes,C-Class,2011,30556,1620.05,Automatic,Gas,Good,4.5,9,426,47,1
4888,BMW,X5,2010,137047,1500.0,Automatic,Gas,Good,4.2,28,493,39,1
4889,Nissan,Altima,2018,203277,5067.56,Automatic,Gas,Good,3.9,10,560,110,0
4890,Chevrolet,Malibu,2006,65397,1500.0,Automatic,Diesel,Good,4.8,13,378,88,1
4891,Hyundai,Elantra,2008,81334,1500.0,Automatic,Gas,Good,2.9,15,586,43,0
4892,Honda,Civic,2015,67578,2105.72,Automatic,Diesel,Fair,4.2,5,266,27,0
4893,Hyundai,Elantra,2019,82307,7536.63,Automatic,Hybrid,Excellent,,21,258,109,0
4894,BMW,X5,2022,55729,26736.57,Automatic,Gas,Good,3.7,16,464,37,1
4895,Chevrolet,Malibu,2005,58645,1500.0,Automatic,Gas,Good,4.5,24,344,114,1
4896,Mercedes,C-Class,2007,103097,1500.0,Automatic,Gas,Good,3.4,18,439,3,0
4897,Nissan,Altima,2007,244598,1500.0,Manual,Gas,Excellent,3.3,17,698,76,0
4898,Toyota,Camry,2011,25847,1500.0,Automatic,Gas,Good,5.0,4,459,7,1
4899,Nissan,Altima,2005,56258,1500.0,Automatic,Diesel,Good,3.4,8,431,58,1
4900,Toyota,Camry,2015,29487,3874.88,Automatic,Gas,Good,5.0,23,269,20,1
4901,Ford,F-150,2010,155626,1500.0,Manual,Gas,Fair,4.1,32,145,79,0
4902,Nissan,Altima,2007,42081,1500.0,Automatic,Gas,Good,3.9,9,389,65,1
4903,Chevrolet,Malibu,2023,25186,14815.76,Automatic,Hybrid,Good,4.5,33,560,115,1
4904,Toyota,Camry,2006,87808,1500.0,Automatic,Gas,Poor,5.0,11,351,74,0
4905,Honda,Civic,2022,170516,4703.04,Automatic,Hybrid,Fair,3.5,11,460,14,0
4906,Chevrolet,Malibu,2016,89157,7835.77,Automatic,Hybrid,Excellent,3.9,19,613,79,1
4907,Honda,Civic,2014,67702,4086.62,Automatic,Gas,Excellent,4.7,25,610,98,0
4908,Nissan,Altima,2009,76533,1500.0,Automatic,Gas,Good,4.4,5,464,49,0
4909,Honda,Civic,2013,139930,1500.0,Manual,Gas,Good,4.9,6,425,89,0
4910,Toyota,Camry,2006,35435,1500.0,Automatic,Gas,,4.5,4,172,95,0
4911,Chevrolet,Malibu,2006,55987,1500.0,Automatic,Gas,Fair,5.0,3,305,74,1
4912,Mercedes,C-Class,2010,45632,1500.0,Manual,Gas,Fair,4.3,12,357,37,1
4913,BMW,X5,2014,29711,11550.95,Automatic,Gas,Excellent,4.3,32,272,6,1
4914,Toyota,Camry,2022,49166,12972.94,Automatic,Gas,Good,4.4,34,437,6,1
4915,Toyota,Camry,2016,116381,6179.08,Automatic,Gas,Excellent,4.1,5,686,28,0
4916,Mercedes,C-Class,2008,84116,1500.0,Automatic,Gas,Excellent,4.7,12,627,102,0
4917,Chevrolet,Malibu,2021,88131,12260.11,Automatic,Gas,Good,4.3,11,436,78,0
4918,Chevrolet,Malibu,2019,65374,10472.71,Automatic,Diesel,Excellent,4.7,19,516,13,1
4919,Hyundai,Elantra,2010,81960,1500.0,Manual,Gas,Good,4.8,17,290,13,1
4920,Nissan,Altima,2020,37036,10967.31,Automatic,Gas,Good,4.5,5,619,10,1
4921,Honda,Civic,2021,49726,9299.79,Automatic,Gas,Fair,4.5,29,165,80,1
4922,Nissan,Altima,2007,67184,1500.0,Automatic,Hybrid,Excellent,3.6,23,536,39,1
4923,Mercedes,C-Class,2014,70721,5957.99,Automatic,Gas,Fair,3.9,5,474,99,0
4924,Nissan,Altima,2009,72555,1500.0,Automatic,Gas,Poor,4.7,6,286,79,0
4925,Mercedes,C-Class,2018,55105,12919.91,Automatic,Gas,Fair,5.0,6,368,23,1
4926,Chevrolet,Malibu,2017,47741,7353.42,Automatic,Gas,Fair,3.0,19,229,37,0
4927,Honda,Civic,2010,398181,1500.0,Automatic,Diesel,Good,3.9,34,236,8,0
4928,Nissan,Altima,2016,103163,5630.2,Automatic,Gas,Good,4.2,8,161,90,0
4929,Toyota,Camry,2012,76717,1500.0,Automatic,Gas,Good,3.7,13,515,60,0
4930,Ford,F-150,2009,52055,1500.0,Automatic,Gas,Good,3.7,14,580,86,0
4931,Hyundai,Elantra,2019,45673,10466.34,Automatic,Gas,Good,4.5,25,75,5,0
4932,BMW,X5,2020,55354,15416.88,Automatic,Gas,Fair,5.0,30,675,98,0
4933,Toyota,Camry,2005,71374,1500.0,Automatic,Gas,Good,3.0,9,398,27,0
4934,Chevrolet,Malibu,2020,19374,12504.25,Manual,Gas,Excellent,4.1,15,443,19,1
4935,BMW,X5,2009,23350,1500.0,Automatic,Gas,Good,4.5,8,179,43,0
4936,Ford,F-150,2007,40858,1500.0,Manual,Gas,Excellent,4.7,25,598,43,1
4937,Ford,F-150,2019,67797,8884.17,Automatic,Diesel,Good,4.4,32,430,35,1
4938,Honda,Civic,2017,51866,5694.14,Manual,Gas,Excellent,5.0,5,570,109,1
4939,BMW,X5,2020,145346,18696.62,Automatic,Gas,Good,4.2,23,583,84,0
4940,Honda,Civic,2015,24601,1631.97,Automatic,Gas,Fair,5.0,16,600,115,1
4941,Toyota,Camry,2006,38146,1500.0,Automatic,Gas,Good,3.8,34,302,55,0
4942,Mercedes,C-Class,2010,149052,1500.0,Automatic,Hybrid,Excellent,4.2,16,368,61,0
4943,Mercedes,C-Class,2010,64774,1500.0,Automatic,Gas,Good,3.5,25,308,47,0
4944,Mercedes,C-Class,2018,101814,14009.28,Automatic,Diesel,Excellent,4.7,12,534,102,0
4945,BMW,X5,2015,204996,5293.63,Automatic,Gas,Good,4.1,7,449,77,0
4946,Mercedes,C-Class,2012,39486,1557.19,Automatic,Diesel,Good,4.4,32,560,56,1
4947,Toyota,Camry,2012,56410,1500.0,Manual,Gas,Fair,4.0,28,566,82,1
4948,Honda,Civic,2005,50845,1500.0,Automatic,Gas,Excellent,4.6,4,140,18,0
4949,BMW,X5,2011,18531,1500.0,Automatic,Gas,Good,4.4,34,602,65,0
4950,Honda,Civic,2010,49700,1500.0,Automatic,Gas,Fair,3.6,8,542,96,1
4951,BMW,X5,2012,101583,1500.0,Automatic,Gas,Poor,3.6,25,344,53,0
4952,Honda,Civic,2023,82814,17641.22,Automatic,Hybrid,Excellent,4.2,13,452,119,0
4953,Ford,F-150,2012,86807,1500.0,Automatic,Gas,Good,4.6,20,381,89,1
4954,Honda,Civic,2018,47795,9520.96,Automatic,Gas,Excellent,5.0,28,492,85,1
4955,Mercedes,C-Class,2022,40390,27737.85,Manual,Diesel,Good,4.4,26,344,91,1
4956,Ford,F-150,2020,128226,9064.59,Automatic,Gas,Excellent,4.8,23,471,11,0
4957,Honda,Civic,2013,44427,1500.0,Automatic,Gas,,3.2,13,410,112,0
4958,BMW,X5,2019,71428,16760.48,Automatic,Gas,Excellent,5.0,26,335,1,1
4959,BMW,X5,2014,66039,4223.07,Automatic,Gas,Good,4.6,17,428,83,1
4960,Hyundai,Elantra,2020,143922,8140.19,Automatic,Diesel,,,5,805,96,0
4961,BMW,X5,2008,107242,1500.0,Automatic,Diesel,Poor,4.1,4,297,8,0
4962,Chevrolet,Malibu,2017,27524,6509.19,Automatic,Gas,Good,3.5,9,362,19,1
4963,Toyota,Camry,2009,29362,1500.0,Automatic,Gas,Excellent,3.7,7,299,55,1
4964,BMW,X5,2011,84740,1500.0,Automatic,Gas,Excellent,5.0,23,315,16,1
4965,Ford,F-150,2013,57606,2266.27,Manual,Hybrid,Excellent,3.6,15,522,99,1
4966,Hyundai,Elantra,2012,45565,1500.0,Automatic,Gas,Fair,3.6,10,507,66,0
4967,BMW,X5,2020,110125,16973.51,Automatic,Gas,Good,3.8,31,399,12,0
4968,Chevrolet,Malibu,2010,67001,1500.0,Automatic,Gas,Good,3.5,11,553,93,0
4969,Mercedes,C-Class,2020,61788,21634.57,Automatic,Gas,Excellent,4.2,33,519,74,1
4970,Ford,F-150,2010,95597,1500.0,Automatic,Gas,Fair,4.9,34,375,62,1
4971,Chevrolet,Malibu,2018,47807,7431.43,Automatic,Diesel,Good,3.8,32,169,86,0
4972,Mercedes,C-Class,2005,153447,1500.0,Automatic,Gas,Poor,3.4,10,524,98,0
4973,Nissan,Altima,2013,37315,1500.0,Automatic,Diesel,Good,4.4,34,425,58,1
4974,Nissan,Altima,2017,88801,7424.35,Automatic,Gas,Good,4.2,12,403,21,0
4975,Ford,F-150,2023,141534,14285.34,Automatic,Diesel,Good,4.8,4,330,37,0
4976,Honda,Civic,2021,26202,14633.61,Automatic,Gas,Excellent,3.9,12,511,5,1
4977,Toyota,Camry,2015,48727,6352.58,Manual,Gas,Good,4.0,13,452,70,0
4978,Hyundai,Elantra,2012,118815,1500.0,Automatic,Gas,Good,4.1,25,364,32,0
4979,Toyota,Camry,2009,119892,1500.0,Automatic,Gas,Excellent,4.3,13,216,67,0
4980,Chevrolet,Malibu,2014,54019,1500.0,Automatic,Hybrid,Excellent,4.0,7,560,10,0
4981,Mercedes,C-Class,2011,38530,1500.0,Automatic,Gas,Excellent,3.9,16,490,69,1
4982,Toyota,Camry,2014,106251,1500.0,Automatic,Gas,Fair,3.1,25,438,88,0
4983,Mercedes,C-Class,2008,121799,1500.0,Automatic,Diesel,Excellent,3.9,5,1,84,0
4984,Mercedes,C-Class,2013,29768,1500.0,Automatic,Diesel,Good,4.6,22,394,62,1
4985,Chevrolet,Malibu,2018,29075,9892.06,Automatic,Gas,Excellent,4.7,25,363,37,1
4986,Chevrolet,Malibu,2006,68538,1500.0,Automatic,Hybrid,Good,3.9,4,307,95,0
4987,Chevrolet,Malibu,2013,87344,1500.0,Automatic,Gas,Good,5.0,20,513,47,1
4988,Toyota,Camry,2005,50039,1500.0,Automatic,Gas,Fair,4.2,3,507,81,0
4989,Nissan,Altima,2014,90001,4849.99,Automatic,Gas,Excellent,3.4,3,465,49,1
4990,Chevrolet,Malibu,2014,39101,1859.89,Automatic,Gas,Good,3.2,30,555,24,0
4991,Hyundai,Elantra,2007,16834,1500.0,Automatic,Gas,Good,4.9,19,246,82,1
4992,Toyota,Camry,2010,46428,1500.0,Automatic,Gas,Poor,4.0,8,331,26,0
4993,Chevrolet,Malibu,2010,62189,1500.0,Automatic,Gas,Excellent,3.5,15,411,106,0
4994,BMW,X5,2006,50741,1500.0,Automatic,Diesel,Excellent,2.8,23,306,55,1
4995,Mercedes,C-Class,2022,29876,23008.65,Automatic,Gas,Good,4.0,33,509,7,1
4996,Hyundai,Elantra,2006,20142,1500.0,Manual,Hybrid,Excellent,4.4,28,321,107,1
4997,Chevrolet,Malibu,2016,43982,8171.04,Manual,Gas,Excellent,,26,594,78,1
4998,Ford,F-150,2009,102600,1500.0,Automatic,Gas,Good,3.6,23,260,41,0
4999,Mercedes,C-Class,2011,127225,2231.78,Manual,Gas,Good,3.9,3,719,113,0
5000,Mercedes,C-Class,2020,122103,18935.45,Automatic,Gas,Good,4.9,30,704,2,0
5001,Chevrolet,Malibu,2005,36697,1500.0,Automatic,Diesel,Good,3.4,26,385,30,0
5002,Nissan,Altima,2005,29964,1500.0,Manual,Gas,Good,3.8,8,571,113,0
5003,Honda,Civic,2021,80658,11979.31,Automatic,Gas,Good,,10,339,81,0
5004,Nissan,Altima,2005,87645,1500.0,Automatic,Hybrid,Good,4.5,15,551,20,1
5005,Chevrolet,Malibu,2017,76122,6923.13,Automatic,Gas,Good,,4,373,56,1
5006,Mercedes,C-Class,2013,17882,7224.11,Automatic,Gas,Excellent,3.8,28,207,74,1
5007,Hyundai,Elantra,2019,35591,10694.34,Automatic,Gas,Excellent,4.2,10,0,24,1
5008,Ford,F-150,2007,58817,1500.0,Automatic,Diesel,Good,3.9,24,359,108,0
5009,Hyundai,Elantra,2018,80204,6405.41,Automatic,Diesel,Good,3.7,3,441,12,0
5010,Hyundai,Elantra,2015,94881,2936.57,Automatic,Gas,Fair,3.6,15,599,91,1
5011,Mercedes,C-Class,2016,65287,10829.35,Automatic,Gas,Good,4.7,3,405,15,0
5012,Nissan,Altima,2017,73018,7645.42,Manual,Diesel,Excellent,4.2,12,550,73,1
5013,Ford,F-150,2017,63001,8829.04,Automatic,Gas,Excellent,4.4,30,331,82,1
